**** Fuel:     52 Oleo        
2025  631.55  631.55  631.55  631.55  631.55  631.55  631.55  631.55  631.55  631.55  631.55  631.55
**** Fuel:    170 Oleo        
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  940.25  940.25  940.25  940.25  940.25  940.25  940.25  940.25  940.25  747.43  747.43  747.43
2022  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43
2023  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43
2024  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43
2025  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43  747.43
**** Fuel:     43 Gas         
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  715.08  715.08  715.08  715.08  715.08  715.08  715.08  715.08  715.08  282.74  282.74  282.74
2022  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74
2023  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74
2024  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74
2025  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74  282.74
**** Fuel:    152 Oleo        
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  908.76  908.76  908.76  908.76  908.76  908.76  908.76  908.76  908.76  729.43  729.43  729.43
2022  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43
2023  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43
2024  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43
2025  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43  729.43
**** Fuel:     67 Oleo        
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  912.28  912.28  912.28  912.28  912.28  912.28  912.28  912.28  912.28  734.28  734.28  734.28
