NUM:  57 MAUA                  Penal: 0          0
2023 15.47 15.26 14.97 14.84 14.85 14.86 14.86 14.86 14.86 14.86 14.91 15.24
2024 15.48 15.27 14.98 14.84 14.85 14.86 14.86 14.86 14.86 14.86 14.91 15.25
2025  15.5 15.28 14.98 14.84 14.85 14.86 14.86 14.86 14.86 14.86 14.91 15.26
NUM: 115 G.P. SOUZA            Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.05  0.05  0.05  0.09  0.05  0.05  0.05  0.08  0.06  0.06  0.09  0.06
2022  0.05  0.05  0.06   0.1  0.06  0.06  0.06  0.09  0.06  0.06   0.1  0.06
2023  0.06  0.06  0.06   0.1  0.06  0.06  0.06  0.09  0.06  0.06   0.1  0.06
2024  0.06  0.06  0.06   0.1  0.06  0.06  0.06  0.09  0.06  0.06   0.1  0.06
2025  0.06  0.06  0.06   0.1  0.06  0.06  0.06  0.09  0.06  0.06   0.1  0.06
NUM: 215 SALTO PILAO           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42
2022  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42
2023  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42
2024  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42
2025  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42  7.42
NUM:  73 JORDAO                Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91
2022 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91
2023 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91
2024 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91 -6.91
