**** Fuel:    211 Gas         
**** Fuel:     86 GNL         
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  227.91  227.91  227.91  227.91  227.91  227.91  227.91  227.91  227.91  227.91  227.91  174.17
2022  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17
2023  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17
2024  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17
2025  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17  174.17
**** Fuel:    146 Biomassa    
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  121.49  121.49  121.49  121.49  121.49  121.49  121.49  121.49  121.49      90      90      90
2022      90      90      90      90      90      90      90      90      90      90      90      90
2023      90      90      90      90      90      90      90      90      90      90      90      90
2024      90      90      90      90      90      90      90      90      90      90      90      90
2025      90      90      90      90      90      90      90      90      90      90      90      90
**** Fuel:     49 Oleo        
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021  920.04  920.04  920.04  920.04  920.04  920.04  920.04  920.04  920.04  738.36  738.36  738.36
2022  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36
2023  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36
2024  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36
2025  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36  738.36
**** Fuel:    334 Gas         
Year .....01 .....02 .....03 .....04 .....05 .....06 .....07 .....08 .....09 .....10 .....11 .....12
2021 2075.36 2075.36 2075.36 2075.36 2075.36 2075.36 2075.36 2075.36 2075.36       0       0       0
2022       0       0       0       0       0       0       0       0       0       0       0       0
2023       0       0       0       0       0       0       0       0       0       0       0       0
2024       0       0       0       0       0       0       0       0       0       0       0       0
2025       0       0       0       0       0       0       0       0       0       0       0       0
