$version=1
!D/MM/YYYY  .Num ....Name.... KeyWord     Blck .....Value
01/03/2025     5 SE -> NE     CapacTF        2    7699.53     
01/03/2025     5 SE -> NE     CapacTF        3    7199.76     
01/04/2025     1 SE -> SU     CapacFT        1    11399.4     
01/04/2025     1 SE -> SU     CapacFT        2    11399.4     
01/04/2025     1 SE -> SU     CapacFT        3    12800.6     
01/04/2025     1 SE -> SU     CapacTF        1    6500.07     
01/04/2025     1 SE -> SU     CapacTF        2    6500.07     
01/04/2025     1 SE -> SU     CapacTF        3    7799.93     
01/04/2025     4 NO -> NI     CapacTF        1    5845.03     
01/04/2025     4 NO -> NI     CapacTF        2    5759.93     
01/04/2025     4 NO -> NI     CapacTF        3    5103.15     
01/04/2025     5 SE -> NE     CapacFT        *       7000     
01/04/2025     5 SE -> NE     CapacTF        1     7900.2     
01/04/2025     5 SE -> NE     CapacTF        2     7900.2     
01/04/2025     5 SE -> NE     CapacTF        3     7299.8     
01/05/2025     1 SE -> SU     CapacFT        1    11399.7     
01/05/2025     1 SE -> SU     CapacFT        2    11399.7     
01/05/2025     1 SE -> SU     CapacFT        3    12800.3     
01/05/2025     1 SE -> SU     CapacTF        1    6499.86     
01/05/2025     1 SE -> SU     CapacTF        2    6499.86     
01/05/2025     1 SE -> SU     CapacTF        3    7799.55     
01/05/2025     2 SE -> NI     CapacTF        *       5006     
01/05/2025     4 NO -> NI     CapacTF        1    5928.89     
01/05/2025     4 NO -> NI     CapacTF        2    5599.69     
01/05/2025     4 NO -> NI     CapacTF        3    5157.64     
01/05/2025     5 SE -> NE     CapacTF        1    7899.65     
01/05/2025     5 SE -> NE     CapacTF        2    7899.65     
01/05/2025     5 SE -> NE     CapacTF        3    7299.96     
01/06/2025     1 SE -> SU     CapacFT        1    11400.1     
01/06/2025     1 SE -> SU     CapacFT        2    11400.1     
01/06/2025     1 SE -> SU     CapacTF        1    6500.06     
01/06/2025     1 SE -> SU     CapacTF        2    6500.06     
01/06/2025     1 SE -> SU     CapacTF        3    7799.79     
01/06/2025     4 NO -> NI     CapacTF        1    5815.25     
01/06/2025     4 NO -> NI     CapacTF        2    5487.35     
01/06/2025     4 NO -> NI     CapacTF        3    5075.18     
01/06/2025     5 SE -> NE     CapacTF        1    7900.35     
01/06/2025     5 SE -> NE     CapacTF        2    7900.35     
01/06/2025     5 SE -> NE     CapacTF        3    7300.13     
01/07/2025     1 SE -> SU     CapacFT        1    11400.2     
01/07/2025     1 SE -> SU     CapacFT        2    11400.2     
01/07/2025     1 SE -> SU     CapacFT        3    12799.9     
01/07/2025     1 SE -> SU     CapacTF        1    6500.36     
01/07/2025     1 SE -> SU     CapacTF        2    6500.36     
01/07/2025     1 SE -> SU     CapacTF        3    7800.29     
01/07/2025     4 NO -> NI     CapacTF        1    5576.69     
01/07/2025     4 NO -> NI     CapacTF        2    5336.25     
01/07/2025     4 NO -> NI     CapacTF        3    5035.97     
01/07/2025     5 SE -> NE     CapacTF        1    7900.03     
01/07/2025     5 SE -> NE     CapacTF        2    7900.03     
01/07/2025     5 SE -> NE     CapacTF        3    7300.21     
01/07/2025     6 SE -> NO     CapacTF        *       7000     
01/08/2025     1 SE -> SU     CapacFT        1    11399.7     
01/08/2025     1 SE -> SU     CapacFT        2    11399.7     
01/08/2025     1 SE -> SU     CapacFT        3    12800.3     
01/08/2025     1 SE -> SU     CapacTF        1    6499.86     
01/08/2025     1 SE -> SU     CapacTF        2    6499.86     
01/08/2025     1 SE -> SU     CapacTF        3    7799.55     
01/08/2025     4 NO -> NI     CapacTF        1     5962.5     
01/08/2025     4 NO -> NI     CapacTF        2     5644.1     
01/08/2025     4 NO -> NI     CapacTF        3    5288.27     
01/08/2025     5 SE -> NE     CapacTF        1    7899.65     
01/08/2025     5 SE -> NE     CapacTF        2    7899.65     
01/08/2025     5 SE -> NE     CapacTF        3    7299.96     
01/08/2025     6 SE -> NO     CapacTF        *       5500     
01/09/2025     1 SE -> SU     CapacTF        1    6500.06     
01/09/2025     1 SE -> SU     CapacTF        2    6500.06     
01/09/2025     1 SE -> SU     CapacTF        3    7800.64     
01/09/2025     4 NO -> NI     CapacTF        1    6043.55     
01/09/2025     4 NO -> NI     CapacTF        2    5982.46     
01/09/2025     4 NO -> NI     CapacTF        3    5356.76     
01/10/2025     1 SE -> SU     CapacFT        1    11400.1     
01/10/2025     1 SE -> SU     CapacFT        2    11400.1     
01/10/2025     1 SE -> SU     CapacFT        3    12799.9     
01/10/2025     1 SE -> SU     CapacTF        1    6499.55     
01/10/2025     1 SE -> SU     CapacTF        2    6499.55     
01/10/2025     1 SE -> SU     CapacTF        3    7799.74     
01/10/2025     4 NO -> NI     CapacTF        1    5990.31     
01/10/2025     4 NO -> NI     CapacTF        2    5912.25     
01/10/2025     4 NO -> NI     CapacTF        3    5396.58     
01/10/2025     5 SE -> NE     CapacTF        1    7900.48     
01/10/2025     5 SE -> NE     CapacTF        2    7900.48     
01/10/2025     5 SE -> NE     CapacTF        3    7300.55     
01/11/2025     1 SE -> SU     CapacFT        1    11399.1     
01/11/2025     1 SE -> SU     CapacFT        2    11399.1     
01/11/2025     1 SE -> SU     CapacFT        3    12800.1     
01/11/2025     1 SE -> SU     CapacTF        1    6499.94     
01/11/2025     1 SE -> SU     CapacTF        2    6499.94     
01/11/2025     1 SE -> SU     CapacTF        3    7800.22     
01/11/2025     2 SE -> NI     CapacTF        *       4665     
01/11/2025     4 NO -> NI     CapacTF        1    6036.21     
01/11/2025     4 NO -> NI     CapacTF        2    5900.12     
01/11/2025     4 NO -> NI     CapacTF        3    5440.05     
01/11/2025     5 SE -> NE     CapacTF        1    7900.24     
01/11/2025     5 SE -> NE     CapacTF        2    7900.24     
01/11/2025     5 SE -> NE     CapacTF        3    7300.47     
01/11/2025     6 SE -> NO     CapacTF        *       6400     
01/12/2025     1 SE -> SU     CapacFT        1    11400.5     
01/12/2025     1 SE -> SU     CapacFT        2    11400.5     
01/12/2025     1 SE -> SU     CapacTF        1    6499.86     
01/12/2025     1 SE -> SU     CapacTF        2    6499.86     
01/12/2025     1 SE -> SU     CapacTF        3    7800.41     
01/12/2025     4 NO -> NI     CapacTF        1    5689.47     
01/12/2025     4 NO -> NI     CapacTF        2    5611.98     
01/12/2025     4 NO -> NI     CapacTF        3    5258.91     
01/12/2025     5 SE -> NE     CapacTF        1    7900.35     
01/12/2025     5 SE -> NE     CapacTF        2    7900.35     
01/12/2025     5 SE -> NE     CapacTF        3    7300.24     
01/12/2025     6 SE -> NO     CapacTF        *       7500     
