40	60	48	50	31	20	14	13	14	20	28	38
41	32	41	30	31	20	14	14	11	15	24	33
48	26	28	21	16	13	11	10	13	17	20	31
45	29	25	18	15	15	13	10	14	11	10	24
29	50	35	27	19	14	12	12	18	19	17	25
18	35	91	54	28	19	15	12	14	12	13	18
39	48	22	21	27	17	13	10	8	14	17	41
36	52	37	29	21	18	15	18	16	24	27	37
38	35	26	27	23	16	14	11	11	12	16	36
54	61	46	25	23	13	10	9	9	13	18	20
22	18	26	19	14	12	11	7	17	16	21	47
47	32	44	39	24	15	14	12	10	17	23	46
48	52	32	28	16	13	11	14	12	22	20	40
29	65	42	26	20	14	14	9	7	6	12	18
32	32	29	32	19	18	14	9	10	9	13	27
45	28	34	25	16	13	9	7	7	14	22	19
51	47	94	47	28	17	17	14	15	19	23	42
30	49	61	32	23	16	13	12	12	10	24	27
40	40	32	25	16	17	14	11	11	15	19	25
64	72	43	42	42	20	13	9	8	11	20	34
38	41	44	37	22	16	12	9	8	9	12	26
44	69	60	30	18	15	11	14	13	12	23	22
13	20	24	24	18	12	9	10	10	12	26	27
17	17	15	24	29	16	13	10	10	11	14	19
42	18	26	21	15	13	8	7	7	7	16	21
23	39	35	25	18	13	10	13	10	12	29	23
34	37	48	62	24	15	13	10	12	11	18	25
20	19	48	37	28	22	13	11	13	15	49	41
38	29	44	33	19	14	11	12	8	9	27	18
36	37	39	24	18	15	14	16	11	12	18	26
66	72	70	44	27	17	16	11	8	8	11	20
53	57	31	21	17	12	10	8	12	14	20	39
31	34	28	17	13	10	10	9	6	6	8	8
11	49	20	16	13	9	9	6	8	11	16	30
39	50	41	27	23	15	12	9	8	21	21	46
88	27	47	58	26	16	13	13	12	18	34	50
139	197	110	45	25	16	15	10	10	11	16	29
32	27	29	28	17	13	13	10	9	8	9	20
25	30	25	25	14	11	8	9	7	16	24	38
30	24	21	16	11	9	9	9	11	13	16	16
15	33	32	25	23	17	11	15	14	22	42	36
28	51	52	31	19	13	11	12	9	18	16	26
55	70	32	29	26	14	13	9	12	14	36	82
68	32	30	27	15	16	10	8	7	13	9	65
104	127	87	43	18	14	10	7	6	11	25	34
33	30	39	34	24	17	18	16	17	20	20	31
75	43	21	38	14	10	8	8	12	10	15	42
49	34	29	23	19	10	8	7	6	6	9	14
21	30	26	20	13	12	16	13	18	11	26	28
45	42	29	34	17	13	11	16	12	15	23	36
51	32	29	32	19	14	12	10	8	12	22	46
48	33	48	38	22	15	12	16	14	13	13	39
50	29	38	31	26	27	18	13	26	25	31	27
24	14	18	19	18	10	9	9	7	10	11	16
51	60	63	30	23	14	10	8	12	9	13	20
32	51	43	24	15	11	15	10	11	9	14	52
45	39	23	51	27	23	15	11	13	13	16	22
31	89	57	36	30	23	17	12	11	19	26	18
35	41	37	32	26	22	18	11	12	11	25	25
20	10	15	30	17	12	11	12	14	14	12	14
25	24	46	38	26	18	14	12	12	16	11	19
61	24	28	16	15	11	11	9	14	15	35	31
25	33	39	31	18	17	11	9	11	12	11	20
27	16	42	35	22	17	11	11	10	11	13	32
28	65	27	17	18	11	10	9	11	16	22	20
31	62	64	35	24	17	13	11	19	12	30	26
61	31	28	18	16	12	10	11	10	13	17	18
31	50	27	22	14	12	10	8	10	17	18	23
42	39	39	27	17	16	13	11	13	12	19	23
60	45	37	26	17	13	14	11	13	8	14	28
28	30	23	20	14	11	11	10	11	11	12	32
32	40	30	19	21	14	18	10	11	9	21	49
44	25	30	18	16	11	10	10	10	16	28	25
34	50	32	37	24	21	20	16	11	12	16	29
36	37	30	25	27	20	17	10	12	9	18	40
22	34	27	28	22	17	14	12	13	20	38	64
57	40	27	24	22	16	14	10	9	13	17	26
35	63	51	60	34	24	13	13	10	16	29	41
51	46	39	35	29	21	18	16	17	44	36	71
51	28	55	57	23	16	14	13	11	13	21	60
50	18	38	30	18	13	9	8	6	8	9	17
34	17	15	13	12	12	8	5	6	6	8	7
86	41	53	26	18	12	14	7	7	8	16	19
12	6	13	15	9	8	7	7	6	5	9	10
6	17	22	17	13	11	7	4	8	6	11	20
52	29	26	12	9	11	6	5	3	6	19	20
19	10	18	16	12	11	9	8	6	6	7	9
27	21	32	21	18	16	12	6	6	12	22	14
13	34	40	27	36	19	13	14	12	12	14	16
