144	144	144	144	144	144	129	116	125	144	144	144
144	144	144	144	144	144	137	125	111	125	144	144
144	144	144	129	125	104	96	89	99	115	127	144
144	144	144	144	125	104	93	80	95	100	87	144
144	144	144	144	144	125	106	98	111	144	126	128
140	144	144	144	144	137	125	116	125	110	116	144
144	144	144	144	144	143	110	91	78	126	144	144
144	144	144	144	144	144	120	126	126	144	144	144
144	144	144	144	144	126	111	96	91	88	120	144
144	144	144	144	144	116	95	80	79	99	144	144
144	144	144	144	101	88	93	69	139	144	144	144
144	144	144	144	144	117	116	92	82	103	144	144
144	144	144	144	125	107	91	92	88	128	127	144
144	144	144	144	144	125	117	89	76	71	106	144
144	144	144	144	144	144	144	95	91	85	124	144
144	144	144	144	144	124	104	84	70	114	128	144
144	144	144	144	144	144	144	135	144	144	144	144
144	144	144	144	144	144	135	124	111	109	144	144
144	144	144	144	140	126	114	86	82	97	127	144
144	144	144	144	144	144	124	105	88	123	144	144
144	144	144	144	144	144	124	116	97	102	110	144
144	144	144	144	144	144	123	107	118	97	144	144
121	144	144	144	127	103	83	73	77	86	144	144
144	144	144	144	144	126	95	72	66	94	97	114
144	134	144	132	101	86	66	56	65	60	102	144
144	144	144	144	135	144	94	124	88	106	128	144
144	144	144	144	144	125	111	92	139	95	144	144
144	144	144	144	144	144	130	103	122	127	144	144
144	144	144	144	144	117	95	96	78	80	130	144
144	144	144	144	144	124	106	100	79	97	144	144
144	144	144	144	144	144	113	98	81	79	109	144
144	144	144	144	144	113	97	90	113	144	144	144
144	144	144	144	105	86	75	67	54	75	122	93
144	144	144	131	114	84	90	69	62	105	106	144
144	144	144	144	144	125	118	90	71	144	144	144
144	144	144	144	144	126	107	107	97	126	144	144
144	144	144	144	144	144	142	113	109	122	144	144
144	144	144	144	126	105	94	90	84	82	79	144
144	144	144	144	103	98	73	77	64	99	144	144
144	144	144	144	124	105	104	94	144	125	144	144
144	105	144	144	117	126	100	86	107	144	144	144
144	144	144	144	127	101	100	107	85	144	144	144
144	144	144	144	144	113	108	94	90	119	144	144
144	144	144	144	125	126	112	81	73	83	84	144
144	144	144	144	121	99	87	68	58	101	144	144
144	144	144	144	144	144	144	144	144	144	144	144
144	144	144	144	143	123	96	85	118	108	144	144
144	144	144	144	126	126	105	77	68	67	131	144
144	144	144	144	124	100	100	105	127	124	144	144
144	144	144	144	126	112	110	96	96	114	144	144
144	144	144	144	127	120	103	90	73	122	144	144
144	144	144	144	144	144	135	125	101	144	144	144
144	144	144	144	144	144	144	144	144	144	144	144
144	144	144	144	144	123	104	114	109	100	102	141
144	144	144	144	144	132	112	94	120	94	124	144
144	144	144	144	144	117	120	123	96	94	116	144
144	144	144	144	144	144	144	123	141	132	125	144
144	144	144	144	144	144	135	115	103	133	144	144
144	144	144	144	144	144	127	144	127	114	135	144
144	119	144	144	126	93	103	99	116	128	118	102
144	144	144	144	144	143	125	98	92	144	103	128
144	144	144	144	144	90	100	81	125	144	144	144
144	144	144	144	144	144	111	93	125	144	93	128
144	144	144	144	144	126	102	80	70	76	116	144
144	144	144	144	144	115	121	89	79	144	144	144
144	144	144	144	144	144	126	122	144	144	144	144
144	144	144	144	127	144	105	92	93	124	144	144
144	144	144	144	144	107	95	85	112	144	144	144
144	144	144	144	128	126	114	91	92	86	100	144
144	144	144	144	123	101	102	95	125	82	144	144
144	144	144	144	119	92	85	83	91	124	125	144
144	144	144	144	129	97	94	89	92	69	144	144
144	144	144	126	100	78	74	66	68	111	130	144
144	144	144	144	144	144	144	108	82	117	136	144
144	144	144	144	144	127	118	85	105	117	144	144
144	144	144	144	113	90	89	70	79	123	144	144
144	144	128	118	98	84	101	71	49	82	144	144
144	144	144	144	144	131	94	105	79	123	144	144
144	144	144	144	144	125	125	124	124	144	144	144
144	144	144	144	144	124	129	88	77	93	132	144
144	144	144	144	144	123	103	88	72	101	122	144
144	144	144	131	138	144	118	74	59	72	103	144
144	144	144	144	125	114	122	80	71	106	138	144
132	80	119	123	79	75	69	62	62	56	78	98
84	144	144	119	84	77	60	42	83	71	123	144
144	144	144	123	93	144	77	67	54	76	144	144
144	144	144	123	123	99	71	76	47	59	108	103
144	144	144	129	87	78	60	78	60	114	144	144
144	144	144	144	144	107	107	77	78	77	98	144
144	144	144	124	94	79	68	76	64	61	131	144
