CURVA GUIA DE OPERACAO
NUM  VAZAO      VOLUME
XXX  XXXXXX.XX  XXXXXX.XX
285
           0.0     1239.9
        5600.0     1239.9
        6800.0     1321.2
       10400.0     1564.0
       10600.0     1580.6
       15900.0     2037.1
       16600.0     2102.8
       22700.0     2746.7
       23900.0     2746.7
       29100.0     2746.7
       30200.0     2746.7
       33600.0     2746.7
       48800.0     2746.7
999
