45	113	75	50	33	29	23	23	22	26	31	32
67	85	64	39	33	31	25	24	22	26	34	73
88	60	50	36	29	26	25	22	22	24	26	50
68	30	34	27	21	19	17	15	16	18	21	63
67	121	56	50	35	30	27	23	22	29	27	28
21	35	55	42	28	22	20	19	21	21	30	53
91	68	51	40	40	29	25	22	20	37	48	98
86	97	70	55	48	38	32	32	31	36	42	65
88	65	47	49	35	29	27	23	23	23	36	49
60	66	69	41	31	27	23	20	21	25	53	63
64	47	51	46	33	29	28	23	30	29	37	70
50	57	80	46	39	32	30	25	23	29	39	61
141	106	82	53	41	37	31	29	27	34	34	61
54	92	95	54	41	34	30	26	24	26	30	45
57	72	53	46	34	30	26	23	21	21	31	59
96	48	55	44	33	29	25	22	20	26	34	33
72	67	141	70	49	42	38	36	35	39	42	63
57	72	69	45	37	33	28	24	22	22	29	56
72	85	54	40	32	32	25	22	20	28	27	59
71	83	55	52	39	32	28	23	23	27	60	66
79	84	92	66	47	40	34	30	26	27	25	41
73	83	101	58	42	39	31	27	27	31	47	66
45	53	50	50	35	29	25	22	23	21	42	49
29	35	26	26	23	19	16	14	14	18	21	29
53	28	26	23	17	15	12	11	9	13	21	43
35	31	43	27	24	20	17	16	14	14	16	48
40	42	81	63	41	32	27	23	24	22	33	49
44	49	38	32	35	26	23	19	23	26	34	42
65	36	54	39	28	24	21	20	17	21	52	40
52	62	97	50	43	35	30	26	23	25	30	46
116	142	121	73	55	44	36	30	25	24	28	40
48	124	56	43	36	29	24	21	22	30	46	60
54	56	36	27	24	21	19	17	15	17	27	16
55	84	46	33	26	22	23	19	16	26	28	35
86	140	85	51	49	37	32	27	23	32	44	40
122	63	75	49	39	32	28	25	22	26	59	79
95	95	71	53	41	36	30	24	22	25	41	43
49	35	33	25	21	19	17	16	19	20	15	35
53	37	33	26	20	23	19	19	16	24	38	52
43	35	35	34	25	21	22	21	23	22	26	26
28	17	29	19	16	19	14	13	15	22	32	54
38	56	73	42	33	26	27	22	21	27	45	52
75	79	59	63	44	34	30	26	24	31	50	50
65	46	70	62	39	37	30	26	21	29	25	43
65	53	34	30	26	21	20	16	15	23	44	41
32	41	38	30	26	22	22	22	29	32	46	61
48	33	40	39	30	23	21	18	22	19	34	43
73	53	51	33	27	25	23	19	17	21	33	34
40	117	60	40	34	29	26	25	28	21	31	43
58	47	36	41	28	25	22	20	19	20	34	45
62	46	43	34	25	23	21	20	17	25	47	55
63	41	80	61	37	33	27	27	22	34	35	63
126	98	104	76	53	78	49	39	67	57	60	79
73	48	42	42	39	29	27	24	24	23	25	37
115	121	116	62	48	40	34	29	29	27	40	45
59	68	61	41	37	29	28	29	22	19	19	48
51	46	39	38	28	24	21	19	21	23	29	50
55	86	62	43	33	29	25	22	19	24	31	36
61	59	54	42	30	28	24	22	21	22	27	46
41	24	34	33	25	20	18	17	19	17	19	21
59	50	40	42	30	24	23	19	18	24	23	22
72	47	40	30	27	21	21	18	27	29	35	32
30	41	49	48	28	27	21	18	17	30	20	27
54	28	44	41	38	27	23	19	16	19	23	40
25	71	31	27	24	19	17	14	13	25	37	39
79	56	62	43	35	29	26	23	30	26	57	58
111	70	77	47	39	37	30	27	25	25	34	41
51	87	49	38	33	31	24	25	20	24	36	38
53	53	60	35	27	27	27	20	19	19	24	54
53	47	52	34	25	22	20	19	21	18	23	31
33	32	31	25	18	16	14	13	13	18	30	43
47	51	36	24	23	18	16	15	16	13	29	49
84	52	58	36	27	24	22	20	21	24	28	42
60	87	65	69	42	34	32	26	22	25	30	61
68	58	54	42	36	30	27	24	23	22	34	48
37	48	39	27	25	21	14	13	16	24	37	53
120	65	41	34	28	24	21	18	15	20	29	30
44	75	57	51	32	27	23	20	19	25	44	79
85	95	71	53	38	34	30	25	25	34	39	75
65	41	57	38	30	25	24	19	19	23	48	83
91	44	72	46	33	29	26	21	18	23	26	71
84	56	44	37	34	28	24	22	20	18	30	32
71	55	56	43	31	30	26	20	21	22	28	65
32	22	22	26	17	15	14	12	10	10	21	18
15	31	28	22	16	13	11	10	15	13	25	60
57	42	39	24	19	19	16	13	14	16	42	48
40	30	32	24	22	19	15	14	11	14	18	28
36	34	48	27	17	15	12	16	14	20	37	43
28	26	34	25	19	16	13	11	11	12	20	36
