128	195	142	96	73	62	53	49	56	70	68	118
138	112	139	80	90	70	54	57	49	60	55	95
99	73	69	53	51	43	44	39	51	52	52	81
136	84	87	68	54	49	45	42	49	52	48	100
89	194	113	82	62	53	47	45	54	70	52	48
55	72	193	134	74	58	50	51	61	51	52	77
116	116	79	79	79	60	49	43	36	58	72	111
129	146	119	94	74	71	59	69	65	81	81	100
123	128	94	134	77	61	55	45	44	47	61	81
127	173	107	74	61	49	41	35	37	49	60	73
87	77	90	65	45	39	39	29	68	71	71	89
93	89	96	82	57	48	50	39	37	44	60	93
98	97	99	66	47	45	37	44	37	52	52	73
88	181	216	96	77	57	50	42	37	36	56	58
89	161	111	100	64	76	60	44	46	38	49	62
130	93	114	86	57	51	45	36	29	64	65	71
149	163	174	108	80	105	82	69	79	79	91	134
120	165	160	105	88	70	58	60	54	49	59	73
146	122	110	87	58	60	53	44	45	51	68	73
149	227	169	118	95	71	60	50	48	61	72	123
151	170	199	150	96	77	70	63	53	64	60	75
130	181	164	91	67	82	59	55	61	52	67	70
54	80	72	76	72	51	45	45	44	44	69	63
62	75	72	60	71	54	44	37	38	50	42	50
90	55	62	67	50	42	35	35	33	34	72	68
67	77	108	69	74	67	53	62	47	58	62	68
119	90	112	107	66	60	55	47	73	53	78	72
99	92	104	88	104	81	62	52	62	70	106	124
127	158	125	113	71	59	53	56	46	40	62	68
83	151	126	68	65	53	53	51	41	55	68	120
138	197	192	116	86	72	59	48	43	40	57	79
126	159	137	82	67	54	51	49	54	76	71	138
118	144	104	70	55	48	43	40	31	46	62	48
57	103	72	61	54	44	45	37	36	52	53	82
155	105	111	80	81	67	57	45	44	66	69	111
152	112	154	121	84	62	56	59	52	78	120	146
202	284	253	139	98	89	77	63	67	81	95	110
125	93	114	87	67	55	51	54	49	47	42	72
78	117	98	74	52	52	41	40	34	54	90	107
139	160	134	81	57	52	51	46	60	59	68	73
77	94	116	73	57	67	52	61	58	74	84	113
115	170	108	76	54	44	49	49	55	71	71	73
133	133	79	85	77	48	55	44	52	52	65	109
216	106	94	79	56	70	50	39	39	40	40	96
126	148	92	68	54	48	47	38	31	52	94	152
130	153	126	125	105	88	108	83	95	86	83	114
192	106	81	96	67	58	48	43	60	57	74	102
133	81	76	59	65	74	58	35	31	32	57	61
79	71	104	63	58	44	46	50	71	52	85	92
129	127	86	101	56	58	51	49	46	57	57	101
140	79	94	106	64	66	52	47	38	49	70	97
115	90	117	90	63	82	58	62	49	77	78	132
135	133	124	157	123	195	104	78	148	103	99	131
118	65	68	88	78	50	46	54	57	44	46	59
174	176	179	169	102	70	57	52	57	43	50	62
68	139	150	77	72	50	62	62	54	52	68	172
171	154	98	134	123	114	75	63	70	70	55	59
106	175	123	101	105	91	60	52	58	68	72	83
123	186	143	104	79	83	86	74	70	53	59	78
80	50	88	75	55	43	52	48	52	68	52	39
112	129	156	127	82	67	55	45	50	88	42	51
91	75	73	58	67	38	48	41	56	60	89	99
78	135	125	85	58	65	46	39	74	63	34	47
69	92	112	92	70	56	48	37	38	47	58	79
91	238	109	75	67	55	63	49	44	98	81	84
185	298	248	136	104	80	68	61	88	69	80	100
158	98	73	66	60	71	51	44	58	63	92	76
106	136	107	71	101	61	51	49	69	95	63	73
158	156	106	84	59	64	53	43	53	51	54	68
145	118	97	89	56	49	55	53	69	44	82	106
89	120	83	54	56	43	44	44	53	59	47	77
139	138	80	61	58	48	45	38	42	26	69	94
116	73	76	50	40	34	38	31	31	49	53	51
85	115	82	83	66	74	69	44	37	51	55	69
135	113	84	125	83	58	54	43	59	67	74	87
81	159	91	68	52	45	43	34	39	48	88	116
130	84	58	50	47	42	58	33	23	47	76	61
74	145	123	117	71	61	41	50	41	58	93	105
130	177	116	91	65	58	72	57	60	104	86	217
298	141	163	151	83	69	80	51	49	54	62	131
171	105	198	145	80	70	55	52	45	61	57	85
129	77	75	68	67	82	60	41	31	38	41	88
187	148	134	92	62	57	57	40	40	52	63	99
78	34	54	57	39	33	32	30	30	24	31	39
39	79	75	52	43	43	33	23	38	29	56	107
120	107	116	49	46	88	37	35	28	43	67	62
124	66	108	57	58	48	36	38	26	31	52	48
149	104	101	60	45	42	35	43	37	65	98	73
86	95	128	76	79	56	61	43	44	40	49	58
